FORCE       4013  400413          1000.0   0.000   0.000  -1.939
FORCE       4013  450000          1000.0   0.000   4.194   0.000
FORCE       4013  450000          1000.0   0.000   0.000  -3.776
FORCE       4013  450001          1000.0   0.000  -4.194   0.000
FORCE       4013  450001          1000.0   0.000   0.000  -3.776
FORCE       4014  400717          1000.0   0.000   0.000  -4.467
FORCE       4014  400704          1000.0   0.000   0.000  -4.467
FORCE       4014  400703          1000.0   0.000   0.000  -4.467
FORCE       4014  400702          1000.0   0.000   0.000  -4.467
FORCE       4014  400705          1000.0   0.000   0.000  -4.467
FORCE       4014  400707          1000.0   0.000   0.000  -4.467
FORCE       4014  400708          1000.0   0.000   0.000  -4.467
FORCE       4014  400706          1000.0   0.000   0.000  -4.467
FORCE       4014  400710          1000.0   0.000   0.000  -4.467
FORCE       4014  400712          1000.0   0.000   0.000  -4.467
FORCE       4014  400711          1000.0   0.000   0.000  -4.467
FORCE       4014  400709          1000.0   0.000   0.000  -4.467
FORCE       4014  400714          1000.0   0.000   0.000  -4.467
FORCE       4014  400713          1000.0   0.000   0.000  -4.467
FORCE       4014  400715          1000.0   0.000   0.000  -4.467
FORCE       4014  400716          1000.0   0.000   0.000  -4.467
FORCE       4014  415000          1000.0 -57.228   0.000   0.000
FORCE       4014  415000          1000.0   0.000  10.412   0.000
FORCE       4014  415000          1000.0   0.000   0.000-134.749
FORCE       4014  415001          1000.0 -57.228   0.000   0.000
FORCE       4014  415001          1000.0   0.000   8.712   0.000
FORCE       4014  415001          1000.0   0.000   0.000-138.155
FORCE       4014  425035          1000.0  10.441   0.000   0.000
FORCE       4014  425035          1000.0   0.000   0.000   0.193
FORCE       4014  425130          1000.0   0.000  -2.132   0.000
FORCE       4014  425120          1000.0   0.000  -2.605   0.000
FORCE       4014  400402          1000.0   0.000   0.000  -4.808
FORCE       4014  400401          1000.0   0.000   0.000  -4.808
FORCE       4014  400403          1000.0   0.000   0.000  -4.808
FORCE       4014  400404          1000.0   0.000   0.000  -4.808
FORCE       4014  400405          1000.0   0.000   0.000  -4.808
FORCE       4014  400408          1000.0   0.000   0.000  -4.808
FORCE       4014  400407          1000.0   0.000   0.000  -4.808
FORCE       4014  400406          1000.0   0.000   0.000  -4.808
FORCE       4014  400411          1000.0   0.000   0.000  -4.808
FORCE       4014  400409          1000.0   0.000   0.000  -4.808
FORCE       4014  400410          1000.0   0.000   0.000  -4.808
FORCE       4014  400412          1000.0   0.000   0.000  -4.808
FORCE       4014  400414          1000.0   0.000   0.000  -4.808
FORCE       4014  400416          1000.0   0.000   0.000  -4.808
FORCE       4014  400415          1000.0   0.000   0.000  -4.808
FORCE       4014  400413          1000.0   0.000   0.000  -4.808
FORCE       4014  450000          1000.0   0.000  15.262   0.000
FORCE       4014  450000          1000.0   0.000   0.000 -13.742
FORCE       4014  450001          1000.0   0.000 -15.262   0.000
FORCE       4014  450001          1000.0   0.000   0.000 -13.742
FORCE       4030  400704          1000.0   0.000   0.000  -1.635
FORCE       4030  400702          1000.0   0.000   0.000  -1.635
FORCE       4030  400717          1000.0   0.000   0.000  -1.635
FORCE       4030  400703          1000.0   0.000   0.000  -1.635
FORCE       4030  400705          1000.0   0.000   0.000  -1.635
FORCE       4030  400707          1000.0   0.000   0.000  -1.635
FORCE       4030  400706          1000.0   0.000   0.000  -1.635
FORCE       4030  400708          1000.0   0.000   0.000  -1.635
FORCE       4030  400712          1000.0   0.000   0.000  -1.635
FORCE       4030  400710          1000.0   0.000   0.000  -1.635
FORCE       4030  400711          1000.0   0.000   0.000  -1.635
FORCE       4030  400709          1000.0   0.000   0.000  -1.635
FORCE       4030  400713          1000.0   0.000   0.000  -1.635
FORCE       4030  400716          1000.0   0.000   0.000  -1.635
FORCE       4030  400715          1000.0   0.000   0.000  -1.635
FORCE       4030  400714          1000.0   0.000   0.000  -1.635
FORCE       4030  415000          1000.0-139.958   0.000   0.000
FORCE       4030  415000          1000.0   0.000  -0.126   0.000
FORCE       4030  415000          1000.0   0.000   0.000-102.224
FORCE       4030  415001          1000.0-139.958   0.000   0.000
FORCE       4030  415001          1000.0   0.000  -0.126   0.000
FORCE       4030  415001          1000.0   0.000   0.000-102.231
$FORCE       4030  425035          1000.0   0.000   0.000   0.000
FORCE       4030  425035          1000.0   0.006   0.000   0.000
FORCE       4030  425130          1000.0   0.000  -0.172   0.000
FORCE       4030  425120          1000.0   0.000  -0.210   0.000
FORCE       4030  400401          1000.0   0.000   0.000  -3.494
FORCE       4030  400404          1000.0   0.000   0.000  -3.494
FORCE       4030  400402          1000.0   0.000   0.000  -3.494
FORCE       4030  400403          1000.0   0.000   0.000  -3.494
FORCE       4030  400406          1000.0   0.000   0.000  -3.494
FORCE       4030  400405          1000.0   0.000   0.000  -3.494
FORCE       4030  400408          1000.0   0.000   0.000  -3.494
FORCE       4030  400407          1000.0   0.000   0.000  -3.494
FORCE       4030  400409          1000.0   0.000   0.000  -3.494
FORCE       4030  400410          1000.0   0.000   0.000  -3.494
FORCE       4030  400412          1000.0   0.000   0.000  -3.494
FORCE       4030  400411          1000.0   0.000   0.000  -3.494
FORCE       4030  400416          1000.0   0.000   0.000  -3.494
FORCE       4030  400414          1000.0   0.000   0.000  -3.494
FORCE       4030  400415          1000.0   0.000   0.000  -3.494
FORCE       4030  400413          1000.0   0.000   0.000  -3.494
FORCE       4030  450000          1000.0   0.000   8.997   0.000
FORCE       4030  450000          1000.0   0.000   0.000  -8.101
FORCE       4030  450001          1000.0   0.000  -8.997   0.000
FORCE       4030  450001          1000.0   0.000   0.000  -8.101
FORCE       4031  400704          1000.0   0.000   0.000  -0.834
FORCE       4031  400702          1000.0   0.000   0.000  -0.834
FORCE       4031  400717          1000.0   0.000   0.000  -0.834
FORCE       4031  400703          1000.0   0.000   0.000  -0.834
FORCE       4031  400705          1000.0   0.000   0.000  -0.834
FORCE       4031  400707          1000.0   0.000   0.000  -0.834
FORCE       4031  400706          1000.0   0.000   0.000  -0.834
FORCE       4031  400708          1000.0   0.000   0.000  -0.834
FORCE       4031  400712          1000.0   0.000   0.000  -0.834
FORCE       4031  400710          1000.0   0.000   0.000  -0.834
FORCE       4031  400711          1000.0   0.000   0.000  -0.834
FORCE       4031  400709          1000.0   0.000   0.000  -0.834
FORCE       4031  400713          1000.0   0.000   0.000  -0.834
FORCE       4031  400716          1000.0   0.000   0.000  -0.834
FORCE       4031  400715          1000.0   0.000   0.000  -0.834
FORCE       4031  400714          1000.0   0.000   0.000  -0.834
FORCE       4031  415000          1000.0  46.089   0.000   0.000
FORCE       4031  415000          1000.0   0.000   0.104   0.000
FORCE       4031  415000          1000.0   0.000   0.000 -42.239
FORCE       4031  415001          1000.0  46.089   0.000   0.000
FORCE       4031  415001          1000.0   0.000   0.104   0.000
FORCE       4031  415001          1000.0   0.000   0.000 -43.244
FORCE       4031  425035          1000.0 55.13400.000   0.000
FORCE       4031  425035          1000.0   0.000   0.000 2.38800
MOMENT      4031  425035          1.0E+6   0.000-1.57535   0.000
FORCE       4031  425130          1000.0   0.000   0.140   0.000
FORCE       4031  425120          1000.0   0.000   0.171   0.000
FORCE       4031  400401          1000.0   0.000   0.000  -1.218
FORCE       4031  400404          1000.0   0.000   0.000  -1.218
FORCE       4031  400402          1000.0   0.000   0.000  -1.218
FORCE       4031  400403          1000.0   0.000   0.000  -1.218
FORCE       4031  400406          1000.0   0.000   0.000  -1.218
FORCE       4031  400405          1000.0   0.000   0.000  -1.218
FORCE       4031  400408          1000.0   0.000   0.000  -1.218
FORCE       4031  400407          1000.0   0.000   0.000  -1.218
FORCE       4031  400409          1000.0   0.000   0.000  -1.218
FORCE       4031  400410          1000.0   0.000   0.000  -1.218
FORCE       4031  400412          1000.0   0.000   0.000  -1.218
FORCE       4031  400411          1000.0   0.000   0.000  -1.218
FORCE       4031  400416          1000.0   0.000   0.000  -1.218
FORCE       4031  400414          1000.0   0.000   0.000  -1.218
FORCE       4031  400415          1000.0   0.000   0.000  -1.218
FORCE       4031  400413          1000.0   0.000   0.000  -1.218
FORCE       4031  450000          1000.0   0.000   5.893   0.000
FORCE       4031  450000          1000.0   0.000   0.000  -5.306
FORCE       4031  450001          1000.0   0.000  -5.893   0.000
FORCE       4031  450001          1000.0   0.000   0.000  -5.306
FORCE       4032  400704          1000.0   0.000   0.000  -1.233
FORCE       4032  400702          1000.0   0.000   0.000  -1.233
FORCE       4032  400717          1000.0   0.000   0.000  -1.233
FORCE       4032  400703          1000.0   0.000   0.000  -1.233
FORCE       4032  400706          1000.0   0.000   0.000  -1.233
FORCE       4032  400708          1000.0   0.000   0.000  -1.233
FORCE       4032  400705          1000.0   0.000   0.000  -1.233
FORCE       4032  400707          1000.0   0.000   0.000  -1.233
FORCE       4032  400709          1000.0   0.000   0.000  -1.233
FORCE       4032  400710          1000.0   0.000   0.000  -1.233
FORCE       4032  400711          1000.0   0.000   0.000  -1.233
FORCE       4032  400712          1000.0   0.000   0.000  -1.233
FORCE       4032  400715          1000.0   0.000   0.000  -1.233
FORCE       4032  400714          1000.0   0.000   0.000  -1.233
FORCE       4032  400713          1000.0   0.000   0.000  -1.233
FORCE       4032  400716          1000.0   0.000   0.000  -1.233
FORCE       4032  415000          1000.0 -90.220   0.000   0.000
FORCE       4032  415000          1000.0   0.000  -0.182   0.000
FORCE       4032  415000          1000.0   0.000   0.000 -84.438
FORCE       4032  415001          1000.0 -90.220   0.000   0.000
FORCE       4032  415001          1000.0   0.000  -0.182   0.000
FORCE       4032  415001          1000.0   0.000   0.000 -84.443
FORCE       4032  425035          1000.0   0.004   0.000   0.000
$FORCE       4032  425035          1000.0   0.000   0.000   0.000
FORCE       4032  425130          1000.0   0.000  -0.133   0.000
FORCE       4032  425120          1000.0   0.000  -0.163   0.000
FORCE       4032  400401          1000.0   0.000   0.000  -2.510
FORCE       4032  400404          1000.0   0.000   0.000  -2.510
FORCE       4032  400402          1000.0   0.000   0.000  -2.510
FORCE       4032  400403          1000.0   0.000   0.000  -2.510
FORCE       4032  400406          1000.0   0.000   0.000  -2.510
FORCE       4032  400405          1000.0   0.000   0.000  -2.510
FORCE       4032  400408          1000.0   0.000   0.000  -2.510
FORCE       4032  400407          1000.0   0.000   0.000  -2.510
FORCE       4032  400409          1000.0   0.000   0.000  -2.510
FORCE       4032  400410          1000.0   0.000   0.000  -2.510
FORCE       4032  400412          1000.0   0.000   0.000  -2.510
FORCE       4032  400411          1000.0   0.000   0.000  -2.510
FORCE       4032  400416          1000.0   0.000   0.000  -2.510
FORCE       4032  400414          1000.0   0.000   0.000  -2.510
FORCE       4032  400415          1000.0   0.000   0.000  -2.510
FORCE       4032  400413          1000.0   0.000   0.000  -2.510
FORCE       4032  450000          1000.0   0.000   6.225   0.000
FORCE       4032  450000          1000.0   0.000   0.000  -5.605
FORCE       4032  450001          1000.0   0.000  -6.225   0.000
FORCE       4032  450001          1000.0   0.000   0.000  -5.605
FORCE       4044  400717          1000.0   0.000   0.000  -3.708
FORCE       4044  400704          1000.0   0.000   0.000  -3.708
FORCE       4044  400703          1000.0   0.000   0.000  -3.708
FORCE       4044  400702          1000.0   0.000   0.000  -3.708
FORCE       4044  400705          1000.0   0.000   0.000  -3.708
FORCE       4044  400707          1000.0   0.000   0.000  -3.708
FORCE       4044  400708          1000.0   0.000   0.000  -3.708
FORCE       4044  400706          1000.0   0.000   0.000  -3.708
FORCE       4044  400710          1000.0   0.000   0.000  -3.708
FORCE       4044  400712          1000.0   0.000   0.000  -3.708
FORCE       4044  400711          1000.0   0.000   0.000  -3.708
FORCE       4044  400709          1000.0   0.000   0.000  -3.708
FORCE       4044  400714          1000.0   0.000   0.000  -3.708
FORCE       4044  400713          1000.0   0.000   0.000  -3.708
FORCE       4044  400715          1000.0   0.000   0.000  -3.708
FORCE       4044  400716          1000.0   0.000   0.000  -3.708
FORCE       4044  415000          1000.0 -59.435   0.000   0.000
FORCE       4044  415000          1000.0   0.000  22.514   0.000
FORCE       4044  415000          1000.0   0.000   0.000 -17.145
FORCE       4044  415001          1000.0 -59.435   0.000   0.000
FORCE       4044  415001          1000.0   0.000  10.914   0.000
FORCE       4044  415001          1000.0   0.000   0.000 -75.549
FORCE       4044  425035          1000.0  11.446   0.000   0.000
FORCE       4044  425035          1000.0   0.000   0.000   0.211
FORCE       4044  425130          1000.0   0.000 -13.307   0.000
FORCE       4044  425120          1000.0   0.000 -16.265   0.000
FORCE       4044  400402          1000.0   0.000   0.000  -2.065
FORCE       4044  400401          1000.0   0.000   0.000  -2.065
FORCE       4044  400403          1000.0   0.000   0.000  -2.065
FORCE       4044  400404          1000.0   0.000   0.000  -2.065
FORCE       4044  400405          1000.0   0.000   0.000  -2.065
FORCE       4044  400408          1000.0   0.000   0.000  -2.065
FORCE       4044  400407          1000.0   0.000   0.000  -2.065
FORCE       4044  400406          1000.0   0.000   0.000  -2.065
FORCE       4044  400411          1000.0   0.000   0.000  -2.065
FORCE       4044  400409          1000.0   0.000   0.000  -2.065
FORCE       4044  400410          1000.0   0.000   0.000  -2.065
FORCE       4044  400412          1000.0   0.000   0.000  -2.065
FORCE       4044  400414          1000.0   0.000   0.000  -2.065
FORCE       4044  400416          1000.0   0.000   0.000  -2.065
FORCE       4044  400415          1000.0   0.000   0.000  -2.065
FORCE       4044  400413          1000.0   0.000   0.000  -2.065
FORCE       4044  450000          1000.0   0.000   4.199   0.000
FORCE       4044  450000          1000.0   0.000   0.000  -3.781
FORCE       4044  450001          1000.0   0.000  -4.199   0.000
FORCE       4044  450001          1000.0   0.000   0.000  -3.781
FORCE       4002  400702          1000.0   0.000   0.000  -5.361
FORCE       4002  400704          1000.0   0.000   0.000  -5.361
FORCE       4002  400717          1000.0   0.000   0.000  -5.361
FORCE       4002  400703          1000.0   0.000   0.000  -5.361
FORCE       4002  400708          1000.0   0.000   0.000  -5.361
FORCE       4002  400705          1000.0   0.000   0.000  -5.361
FORCE       4002  400706          1000.0   0.000   0.000  -5.361
FORCE       4002  400707          1000.0   0.000   0.000  -5.361
FORCE       4002  400711          1000.0   0.000   0.000  -5.361
FORCE       4002  400712          1000.0   0.000   0.000  -5.361
FORCE       4002  400709          1000.0   0.000   0.000  -5.361
FORCE       4002  400710          1000.0   0.000   0.000  -5.361
FORCE       4002  400713          1000.0   0.000   0.000  -5.361
FORCE       4002  400716          1000.0   0.000   0.000  -5.361
FORCE       4002  400715          1000.0   0.000   0.000  -5.361
FORCE       4002  400714          1000.0   0.000   0.000  -5.361
FORCE       4002  415001          1000.0   0.000  -6.703   0.000
FORCE       4002  415001          1000.0   0.000   0.000 -93.978
FORCE       4002  415000          1000.0   0.000   8.547   0.000
FORCE       4002  415000          1000.0   0.000   0.000-121.081
FORCE       4002  415001          1000.0 -59.330   0.000   0.000
FORCE       4002  415000          1000.0 -59.330   0.000   0.000
FORCE       4002  425035          1000.0  13.129   0.000   0.000
FORCE       4002  425035          1000.0   0.000   0.000   0.649
FORCE       4002  425130          1000.0   0.000  10.683   0.000
FORCE       4002  425120          1000.0   0.000  13.057   0.000
FORCE       4002  400404          1000.0   0.000   0.000  -5.749
FORCE       4002  400403          1000.0   0.000   0.000  -5.749
FORCE       4002  400402          1000.0   0.000   0.000  -5.749
FORCE       4002  400401          1000.0   0.000   0.000  -5.749
FORCE       4002  400406          1000.0   0.000   0.000  -5.749
FORCE       4002  400408          1000.0   0.000   0.000  -5.749
FORCE       4002  400407          1000.0   0.000   0.000  -5.749
FORCE       4002  400405          1000.0   0.000   0.000  -5.749
FORCE       4002  400409          1000.0   0.000   0.000  -5.749
FORCE       4002  400412          1000.0   0.000   0.000  -5.749
FORCE       4002  400410          1000.0   0.000   0.000  -5.749
FORCE       4002  400411          1000.0   0.000   0.000  -5.749
FORCE       4002  400416          1000.0   0.000   0.000  -5.749
FORCE       4002  400415          1000.0   0.000   0.000  -5.749
FORCE       4002  400413          1000.0   0.000   0.000  -5.749
FORCE       4002  400414          1000.0   0.000   0.000  -5.749
FORCE       4002  450001          1000.0   0.000 -10.259   0.000
FORCE       4002  450000          1000.0   0.000  10.259   0.000
FORCE       4002  450001          1000.0   0.000   0.000  -9.238
FORCE       4002  450000          1000.0   0.000   0.000  -9.238
FORCE       4003  400702          1000.0   0.000   0.000  -2.064
FORCE       4003  400704          1000.0   0.000   0.000  -2.064
FORCE       4003  400717          1000.0   0.000   0.000  -2.064
FORCE       4003  400703          1000.0   0.000   0.000  -2.064
FORCE       4003  400708          1000.0   0.000   0.000  -2.064
FORCE       4003  400705          1000.0   0.000   0.000  -2.064
FORCE       4003  400706          1000.0   0.000   0.000  -2.064
FORCE       4003  400707          1000.0   0.000   0.000  -2.064
FORCE       4003  400711          1000.0   0.000   0.000  -2.064
FORCE       4003  400712          1000.0   0.000   0.000  -2.064
FORCE       4003  400709          1000.0   0.000   0.000  -2.064
FORCE       4003  400710          1000.0   0.000   0.000  -2.064
FORCE       4003  400713          1000.0   0.000   0.000  -2.064
FORCE       4003  400716          1000.0   0.000   0.000  -2.064
FORCE       4003  400715          1000.0   0.000   0.000  -2.064
FORCE       4003  400714          1000.0   0.000   0.000  -2.064
FORCE       4003  415001          1000.0   0.000   0.035   0.000
FORCE       4003  415001          1000.0   0.000   0.000  47.365
FORCE       4003  415000          1000.0   0.000  -3.065   0.000
FORCE       4003  415000          1000.0   0.000   0.000  61.668
FORCE       4003  415001          1000.0 -46.624   0.000   0.000
FORCE       4003  415000          1000.0 -46.624   0.000   0.000
FORCE       4003  425035          1000.0   4.686   0.000   0.000
FORCE       4003  425035          1000.0   0.000   0.000   0.232
FORCE       4003  425130          1000.0   0.000   0.405   0.000
FORCE       4003  425120          1000.0   0.000   0.495   0.000
FORCE       4003  400404          1000.0   0.000   0.000   0.713
FORCE       4003  400403          1000.0   0.000   0.000   0.713
FORCE       4003  400402          1000.0   0.000   0.000   0.713
FORCE       4003  400401          1000.0   0.000   0.000   0.713
FORCE       4003  400406          1000.0   0.000   0.000   0.713
FORCE       4003  400408          1000.0   0.000   0.000   0.713
FORCE       4003  400407          1000.0   0.000   0.000   0.713
FORCE       4003  400405          1000.0   0.000   0.000   0.713
FORCE       4003  400409          1000.0   0.000   0.000   0.713
FORCE       4003  400412          1000.0   0.000   0.000   0.713
FORCE       4003  400410          1000.0   0.000   0.000   0.713
FORCE       4003  400411          1000.0   0.000   0.000   0.713
FORCE       4003  400416          1000.0   0.000   0.000   0.713
FORCE       4003  400415          1000.0   0.000   0.000   0.713
FORCE       4003  400413          1000.0   0.000   0.000   0.713
FORCE       4003  400414          1000.0   0.000   0.000   0.713
FORCE       4003  450001          1000.0   0.000   1.530   0.000
FORCE       4003  450000          1000.0   0.000  -1.530   0.000
FORCE       4003  450001          1000.0   0.000   0.000   1.377
FORCE       4003  450000          1000.0   0.000   0.000   1.377
FORCE       4007  400702          1000.0   0.000   0.000  -5.675
FORCE       4007  400703          1000.0   0.000   0.000  -5.675
FORCE       4007  400704          1000.0   0.000   0.000  -5.675
FORCE       4007  400717          1000.0   0.000   0.000  -5.675
FORCE       4007  400707          1000.0   0.000   0.000  -5.675
FORCE       4007  400708          1000.0   0.000   0.000  -5.675
FORCE       4007  400706          1000.0   0.000   0.000  -5.675
FORCE       4007  400705          1000.0   0.000   0.000  -5.675
FORCE       4007  400712          1000.0   0.000   0.000  -5.675
FORCE       4007  400710          1000.0   0.000   0.000  -5.675
FORCE       4007  400709          1000.0   0.000   0.000  -5.675
FORCE       4007  400711          1000.0   0.000   0.000  -5.675
FORCE       4007  400713          1000.0   0.000   0.000  -5.675
FORCE       4007  400715          1000.0   0.000   0.000  -5.675
FORCE       4007  400716          1000.0   0.000   0.000  -5.675
FORCE       4007  400714          1000.0   0.000   0.000  -5.675
FORCE       4007  415001          1000.0   0.000   3.413   0.000
FORCE       4007  415001          1000.0   0.000   0.000-102.306
FORCE       4007  415000          1000.0   0.000   4.903   0.000
FORCE       4007  415000          1000.0   0.000   0.000 -96.550
FORCE       4007  415001          1000.0 -40.893   0.000   0.000
FORCE       4007  415000          1000.0 -40.893   0.000   0.000
FORCE       4007  425035          1000.0   0.000   0.000   0.398
FORCE       4007  425035          1000.0   8.041   0.000   0.000
FORCE       4007  425130          1000.0   0.000   0.005   0.000
FORCE       4007  425120          1000.0   0.000   0.006   0.000
FORCE       4007  400403          1000.0   0.000   0.000  -3.374
FORCE       4007  400404          1000.0   0.000   0.000  -3.374
FORCE       4007  400402          1000.0   0.000   0.000  -3.374
FORCE       4007  400401          1000.0   0.000   0.000  -3.374
FORCE       4007  400407          1000.0   0.000   0.000  -3.374
FORCE       4007  400406          1000.0   0.000   0.000  -3.374
FORCE       4007  400405          1000.0   0.000   0.000  -3.374
FORCE       4007  400408          1000.0   0.000   0.000  -3.374
FORCE       4007  400410          1000.0   0.000   0.000  -3.374
FORCE       4007  400412          1000.0   0.000   0.000  -3.374
FORCE       4007  400411          1000.0   0.000   0.000  -3.374
FORCE       4007  400409          1000.0   0.000   0.000  -3.374
FORCE       4007  400416          1000.0   0.000   0.000  -3.374
FORCE       4007  400414          1000.0   0.000   0.000  -3.374
FORCE       4007  400413          1000.0   0.000   0.000  -3.374
FORCE       4007  400415          1000.0   0.000   0.000  -3.374
FORCE       4007  450001          1000.0   0.000   7.787   0.000
FORCE       4007  450000          1000.0   0.000  -7.787   0.000
FORCE       4007  450001          1000.0   0.000   0.000   7.011
FORCE       4007  450000          1000.0   0.000   0.000   7.011
FORCE       4015  400717          1000.0   0.000   0.000  -2.297
FORCE       4015  400704          1000.0   0.000   0.000  -2.297
FORCE       4015  400703          1000.0   0.000   0.000  -2.297
FORCE       4015  400702          1000.0   0.000   0.000  -2.297
FORCE       4015  400706          1000.0   0.000   0.000  -2.297
FORCE       4015  400705          1000.0   0.000   0.000  -2.297
FORCE       4015  400707          1000.0   0.000   0.000  -2.297
FORCE       4015  400708          1000.0   0.000   0.000  -2.297
FORCE       4015  400710          1000.0   0.000   0.000  -2.297
FORCE       4015  400712          1000.0   0.000   0.000  -2.297
FORCE       4015  400711          1000.0   0.000   0.000  -2.297
FORCE       4015  400709          1000.0   0.000   0.000  -2.297
FORCE       4015  400715          1000.0   0.000   0.000  -2.297
FORCE       4015  400713          1000.0   0.000   0.000  -2.297
FORCE       4015  400714          1000.0   0.000   0.000  -2.297
FORCE       4015  400716          1000.0   0.000   0.000  -2.297
FORCE       4015  415000          1000.0   0.000   9.200   0.000
FORCE       4015  415000          1000.0   0.000   0.000  18.500
FORCE       4015  415001          1000.0   0.000  -0.400   0.000
FORCE       4015  415001          1000.0   0.000   0.000  29.600
FORCE       4015  415000          1000.0 -67.900   0.000   0.000
FORCE       4015  415001          1000.0 -67.900   0.000   0.000
FORCE       4015  425035          1000.0   0.000   0.000   0.672
FORCE       4015  425035          1000.0  13.590   0.000   0.000
